sim_haploidn,tips,sim
18,B3088,623
17,BGA309,623
12,FGA379,623
12,FGA99,623
12,FGA15,623
18,F2241,623
18,F1476,623
11,F12278,623
11,FGA513,623
12,F3015,623
18,FGA331,623
17,FGA581,623
18,Furant,623
14,FGA465,623
18,FGA104,623
15,FGA489,623
18,FGA490,623
18,FGA174,623
18,FGA456,623
18,FurbGB,623
12,Furang,623
17,Furcep,623
17,Furpol,623
18,C2208,623
18,C3043,623
12,CGA45,623
19,CGA429,623
12,CGA312,623
18,CGA236,623
10,CGA453,623
17,C12265,623
12,C404,623
18,Cl11778,623
18,CGA501,623
16,CGA364,623
11,CGA311,623
18,CGA310,623
11,CGA365,623
18,CGA48,623
18,C3126,623
11,C3121,623
18,C984,623
17,C601,623
12,C3125,623
18,C3118,623
11,Calparcri,623
14,CGA642,623
17,CGA494,623
18,CGA763,623
14,Calboe,623
14,Bratha,623
18,Bramel,623
12,Bratra,623
18,Bradra,623
18,Brapum,623
17,Bradam,623
18,Braset,623
19,Bragut,623
17,Braven,623
17,Chacha,623
11,Chacaly,623
18,Chadil,623
17,Chanam,623
13,Chazey,623
14,Chasen,623
18,Chaafr,623
16,Kinboe,623
12,Kinxen,623
18,Kinfis,623
15,Rhatem,623
17,Rhamar,623
18,Rhaspe,623
11,Tribit,623
17,Trihoe,623
18,Trijoh,623
12,Trimel,623
18,Triqua,623
16,Triwie,623
12,Tricri,623
14,Triowe,623
11,Trijac,623
18,PGA445,624
18,B983,624
12,BGA584,624
12,BGA303,624
14,B11609,624
18,BGAA1,624
18,B11696,624
12,B11604,624
19,BGAB1,624
14,BGA709,624
12,B3088,624
15,BGA309,624
18,FGA379,624
17,FGA99,624
11,FGA15,624
18,F2241,624
17,F1476,624
17,F12278,624
18,FGA513,624
15,F3015,624
17,FGA331,624
14,FGA581,624
17,Furant,624
16,FGA465,624
17,FGA104,624
12,FGA489,624
12,FGA490,624
14,FGA174,624
18,FGA456,624
11,FurbGB,624
18,Furang,624
18,Furcep,624
17,Furpol,624
11,C2208,624
11,C3043,624
18,CGA45,624
18,CGA429,624
18,CGA312,624
14,CGA236,624
13,CGA453,624
18,C12265,624
17,C404,624
14,Cl11778,624
17,CGA501,624
18,CGA364,624
18,CGA311,624
17,CGA310,624
16,CGA365,624
10,CGA48,624
18,C3126,624
18,C3121,624
12,C984,624
12,C601,624
18,C3125,624
18,C3118,624
18,Calparcri,624
12,CGA642,624
17,CGA494,624
11,CGA763,624
17,Calboe,624
18,Bratha,624
12,Bramel,624
18,Bratra,624
18,Bradra,624
19,Brapum,624
17,Bradam,624
11,Braset,624
18,Bragut,624
12,Braven,624
12,Chacha,624
11,Chacaly,624
11,Chadil,624
12,Chanam,624
10,Chazey,624
15,Chasen,624
15,Chaafr,624
18,Kinboe,624
12,Kinxen,624
18,Kinfis,624
12,Rhatem,624
18,Rhamar,624
18,Rhaspe,624
17,Tribit,624
18,Trihoe,624
11,Trijoh,624
18,Trimel,624
12,Triqua,624
18,Triwie,624
11,Tricri,624
16,Triowe,624
12,Trijac,624
12,PGA445,625
17,B983,625
11,BGA584,625
18,BGA303,625
18,B11609,625
10,BGAA1,625
18,B11696,625
12,B11604,625
17,BGAB1,625
17,BGA709,625
17,B3088,625
18,BGA309,625
18,FGA379,625
18,FGA99,625
18,FGA15,625
12,F2241,625
11,F1476,625
11,F12278,625
18,FGA513,625
12,F3015,625
12,FGA331,625
18,FGA581,625
17,Furant,625
18,FGA465,625
12,FGA104,625
18,FGA489,625
18,FGA490,625
17,FGA174,625
18,FGA456,625
15,FurbGB,625
16,Furang,625
12,Furcep,625
17,Furpol,625
11,C2208,625
15,C3043,625
12,CGA45,625
18,CGA429,625
11,CGA312,625
17,CGA236,625
11,CGA453,625
15,C12265,625
13,C404,625
15,Cl11778,625
14,CGA501,625
17,CGA364,625
12,CGA311,625
12,CGA310,625
18,CGA365,625
14,CGA48,625
14,C3126,625
18,C3121,625
17,C984,625
14,C601,625
14,C3125,625
11,C3118,625
17,Calparcri,625
17,CGA642,625
12,CGA494,625
19,CGA763,625
10,Calboe,625
18,Bratha,625
18,Bramel,625
18,Bratra,625
17,Bradra,625
12,Brapum,625
12,Bradam,625
18,Braset,625
12,Bragut,625
17,Braven,625
18,Chacha,625
18,Chacaly,625
18,Chadil,625
11,Chanam,625
18,Chazey,625
18,Chasen,625
18,Chaafr,625
16,Kinboe,625
11,Kinxen,625
12,Kinfis,625
18,Rhatem,625
18,Rhamar,625
16,Rhaspe,625
19,Tribit,625
18,Trihoe,625
12,Trijoh,625
14,Trimel,625
12,Triqua,625
18,Triwie,625
11,Tricri,625
18,Triowe,625
18,Trijac,625
18,PGA445,626
12,B983,626
18,BGA584,626
18,BGA303,626
18,B11609,626
15,BGAA1,626
17,B11696,626
18,B11604,626
19,BGAB1,626
18,BGA709,626
17,B3088,626
11,BGA309,626
17,FGA379,626
17,FGA99,626
12,FGA15,626
11,F2241,626
18,F1476,626
12,F12278,626
12,FGA513,626
18,F3015,626
16,FGA331,626
18,FGA581,626
18,Furant,626
15,FGA465,626
17,FGA104,626
18,FGA489,626
14,FGA490,626
19,FGA174,626
17,FGA456,626
12,FurbGB,626
12,Furang,626
12,Furcep,626
17,Furpol,626
18,C2208,626
18,C3043,626
15,CGA45,626
12,CGA429,626
18,CGA312,626
18,CGA236,626
18,CGA453,626
12,C12265,626
18,C404,626
11,Cl11778,626
12,CGA501,626
11,CGA364,626
18,CGA311,626
11,CGA310,626
12,CGA365,626
16,CGA48,626
18,C3126,626
10,C3121,626
17,C984,626
14,C601,626
18,C3125,626
11,C3118,626
12,Calparcri,626
12,CGA642,626
18,CGA494,626
12,CGA763,626
17,Calboe,626
10,Bratha,626
14,Bramel,626
18,Bratra,626
13,Bradra,626
17,Brapum,626
14,Bradam,626
11,Braset,626
18,Bragut,626
18,Braven,626
16,Chacha,626
18,Chacaly,626
17,Chadil,626
18,Chanam,626
12,Chazey,626
18,Chasen,626
17,Chaafr,626
17,Kinboe,626
17,Kinxen,626
15,Kinfis,626
12,Rhatem,626
11,Rhamar,626
12,Rhaspe,626
11,Tribit,626
18,Trihoe,626
11,Trijoh,626
14,Trimel,626
18,Triqua,626
14,Triwie,626
18,Tricri,626
18,Triowe,626
18,Trijac,626
12,PGA445,627
10,B983,627
17,BGA584,627
12,BGA303,627
12,B11609,627
12,BGAA1,627
14,B11696,627
17,B11604,627
18,BGAB1,627
17,BGA709,627
18,B3088,627
19,BGA309,627
18,FGA379,627
17,FGA99,627
18,FGA15,627
18,F2241,627
15,F1476,627
18,F12278,627
18,FGA513,627
14,F3015,627
14,FGA331,627
17,FGA581,627
18,Furant,627
15,FGA465,627
18,FGA104,627
11,FGA489,627
12,FGA490,627
11,FGA174,627
12,FGA456,627
18,FurbGB,627
17,Furang,627
16,Furcep,627
18,Furpol,627
18,C2208,627
12,C3043,627
15,CGA45,627
18,CGA429,627
17,CGA312,627
17,CGA236,627
12,CGA453,627
17,C12265,627
18,C404,627
18,Cl11778,627
11,CGA501,627
12,CGA364,627
12,CGA311,627
17,CGA310,627
18,CGA365,627
18,CGA48,627
14,C3126,627
11,C3121,627
19,C984,627
17,C601,627
11,C3125,627
18,C3118,627
18,Calparcri,627
12,CGA642,627
16,CGA494,627
18,CGA763,627
11,Calboe,627
18,Bratha,627
12,Bramel,627
12,Bratra,627
17,Bradra,627
13,Brapum,627
15,Bradam,627
16,Braset,627
18,Bragut,627
10,Braven,627
18,Chacha,627
11,Chacaly,627
17,Chadil,627
18,Chanam,627
18,Chazey,627
17,Chasen,627
18,Chaafr,627
14,Kinboe,627
18,Kinxen,627
12,Kinfis,627
18,Rhatem,627
14,Rhamar,627
12,Rhaspe,627
18,Tribit,627
12,Trihoe,627
11,Trijoh,627
11,Trimel,627
18,Triqua,627
18,Triwie,627
18,Tricri,627
11,Triowe,627
12,Trijac,627
18,PGA445,628
18,B983,628
19,BGA584,628
18,BGA303,628
12,B11609,628
19,BGAA1,628
18,B11696,628
14,B11604,628
15,BGAB1,628
12,BGA709,628
16,B3088,628
18,BGA309,628
11,FGA379,628
18,FGA99,628
17,FGA15,628
17,F2241,628
18,F1476,628
17,F12278,628
11,FGA513,628
17,F3015,628
18,FGA331,628
11,FGA581,628
12,Furant,628
10,FGA465,628
18,FGA104,628
17,FGA489,628
18,FGA490,628
16,FGA174,628
17,FGA456,628
12,FurbGB,628
18,Furang,628
18,Furcep,628
18,Furpol,628
12,C2208,628
17,C3043,628
18,CGA45,628
12,CGA429,628
12,CGA312,628
17,CGA236,628
13,CGA453,628
17,C12265,628
10,C404,628
12,Cl11778,628
14,CGA501,628
18,CGA364,628
11,CGA311,628
18,CGA310,628
14,CGA365,628
18,CGA48,628
14,C3126,628
18,C3121,628
18,C984,628
17,C601,628
18,C3125,628
18,C3118,628
18,Calparcri,628
15,CGA642,628
17,CGA494,628
12,CGA763,628
11,Calboe,628
15,Bratha,628
11,Bramel,628
17,Bratra,628
11,Bradra,628
17,Brapum,628
11,Bradam,628
18,Braset,628
11,Bragut,628
12,Braven,628
18,Chacha,628
14,Chacaly,628
12,Chadil,628
18,Chanam,628
12,Chazey,628
14,Chasen,628
12,Chaafr,628
18,Kinboe,628
12,Kinxen,628
16,Kinfis,628
12,Rhatem,628
12,Rhamar,628
12,Rhaspe,628
18,Tribit,628
17,Trihoe,628
18,Trijoh,628
18,Trimel,628
15,Triqua,628
18,Triwie,628
11,Tricri,628
18,Triowe,628
18,Trijac,628
18,PGA445,629
18,B983,629
14,BGA584,629
12,BGA303,629
12,B11609,629
18,BGAA1,629
18,B11696,629
11,B11604,629
18,BGAB1,629
17,BGA709,629
12,B3088,629
18,BGA309,629
18,FGA379,629
12,FGA99,629
13,FGA15,629
17,F2241,629
17,F1476,629
18,F12278,629
18,FGA513,629
14,F3015,629
11,FGA331,629
17,FGA581,629
11,Furant,629
18,FGA465,629
14,FGA104,629
18,FGA489,629
17,FGA490,629
17,FGA174,629
12,FGA456,629
18,FurbGB,629
15,Furang,629
11,Furcep,629
17,Furpol,629
18,C2208,629
18,C3043,629
12,CGA45,629
12,CGA429,629
12,CGA312,629
10,CGA236,629
12,CGA453,629
18,C12265,629
18,C404,629
17,Cl11778,629
12,CGA501,629
15,CGA364,629
12,CGA311,629
11,CGA310,629
12,CGA365,629
16,CGA48,629
12,C3126,629
18,C3121,629
18,C984,629
18,C601,629
18,C3125,629
16,C3118,629
16,Calparcri,629
11,CGA642,629
17,CGA494,629
18,CGA763,629
12,Calboe,629
12,Bratha,629
17,Bramel,629
11,Bratra,629
19,Bradra,629
18,Brapum,629
18,Bradam,629
17,Braset,629
17,Bragut,629
17,Braven,629
14,Chacha,629
18,Chacaly,629
19,Chadil,629
10,Chanam,629
17,Chazey,629
15,Chasen,629
18,Chaafr,629
18,Kinboe,629
12,Kinxen,629
11,Kinfis,629
11,Rhatem,629
18,Rhamar,629
14,Rhaspe,629
11,Tribit,629
18,Trihoe,629
15,Trijoh,629
18,Trimel,629
18,Triqua,629
18,Triwie,629
14,Tricri,629
18,Triowe,629
12,Trijac,629
18,PGA445,630
13,B983,630
18,BGA584,630
14,BGA303,630
18,B11609,630
12,BGAA1,630
18,B11696,630
18,B11604,630
17,BGAB1,630
18,BGA709,630
18,B3088,630
18,BGA309,630
19,FGA379,630
12,FGA99,630
18,FGA15,630
11,F2241,630
12,F1476,630
10,F12278,630
18,FGA513,630
16,F3015,630
18,FGA331,630
16,FGA581,630
18,Furant,630
12,FGA465,630
18,FGA104,630
16,FGA489,630
17,FGA490,630
17,FGA174,630
18,FGA456,630
12,FurbGB,630
12,Furang,630
18,Furcep,630
18,Furpol,630
18,C2208,630
17,C3043,630
11,CGA45,630
15,CGA429,630
18,CGA312,630
14,CGA236,630
12,CGA453,630
18,C12265,630
18,C404,630
12,Cl11778,630
12,CGA501,630
18,CGA364,630
18,CGA311,630
18,CGA310,630
11,CGA365,630
10,CGA48,630
15,C3126,630
18,C3121,630
18,C984,630
11,C601,630
12,C3125,630
18,C3118,630
17,Calparcri,630
12,CGA642,630
17,CGA494,630
15,CGA763,630
12,Calboe,630
17,Bratha,630
12,Bramel,630
17,Bratra,630
17,Bradra,630
18,Brapum,630
14,Bradam,630
18,Braset,630
11,Bragut,630
18,Braven,630
15,Chacha,630
12,Chacaly,630
18,Chadil,630
17,Chanam,630
18,Chazey,630
12,Chasen,630
14,Chaafr,630
14,Kinboe,630
12,Kinxen,630
18,Kinfis,630
11,Rhatem,630
11,Rhamar,630
17,Rhaspe,630
17,Tribit,630
11,Trihoe,630
11,Trijoh,630
17,Trimel,630
12,Triqua,630
17,Triwie,630
19,Tricri,630
14,Triowe,630
11,Trijac,630
18,PGA445,631
14,B983,631
18,BGA584,631
11,BGA303,631
18,B11609,631
18,BGAA1,631
18,B11696,631
14,B11604,631
12,BGAB1,631
12,BGA709,631
18,B3088,631
18,BGA309,631
18,FGA379,631
16,FGA99,631
12,FGA15,631
18,F2241,631
12,F1476,631
18,F12278,631
14,FGA513,631
17,F3015,631
19,FGA331,631
18,FGA581,631
11,Furant,631
12,FGA465,631
18,FGA104,631
11,FGA489,631
18,FGA490,631
18,FGA174,631
12,FGA456,631
12,FurbGB,631
15,Furang,631
12,Furcep,631
10,Furpol,631
18,C2208,631
12,C3043,631
19,CGA45,631
18,CGA429,631
17,CGA312,631
12,CGA236,631
15,CGA453,631
17,C12265,631
12,C404,631
14,Cl11778,631
12,CGA501,631
11,CGA364,631
17,CGA311,631
18,CGA310,631
18,CGA365,631
17,CGA48,631
18,C3126,631
12,C3121,631
18,C984,631
18,C601,631
17,C3125,631
15,C3118,631
18,Calparcri,631
11,CGA642,631
16,CGA494,631
17,CGA763,631
18,Calboe,631
11,Bratha,631
18,Bramel,631
18,Bratra,631
17,Bradra,631
18,Brapum,631
11,Bradam,631
18,Braset,631
17,Bragut,631
12,Braven,631
17,Chacha,631
18,Chacaly,631
18,Chadil,631
10,Chanam,631
12,Chazey,631
14,Chasen,631
12,Chaafr,631
11,Kinboe,631
11,Kinxen,631
17,Kinfis,631
11,Rhatem,631
16,Rhamar,631
12,Rhaspe,631
14,Tribit,631
18,Trihoe,631
17,Trijoh,631
17,Trimel,631
15,Triqua,631
13,Triwie,631
18,Tricri,631
17,Triowe,631
18,Trijac,631
12,PGA445,632
12,B983,632
13,BGA584,632
18,BGA303,632
14,B11609,632
18,BGAA1,632
18,B11696,632
12,B11604,632
14,BGAB1,632
16,BGA709,632
18,B3088,632
14,BGA309,632
14,FGA379,632
11,FGA99,632
18,FGA15,632
17,F2241,632
15,F1476,632
18,F12278,632
12,FGA513,632
12,F3015,632
11,FGA331,632
17,FGA581,632
18,Furant,632
15,FGA465,632
15,FGA104,632
18,FGA489,632
11,FGA490,632
14,FGA174,632
11,FGA456,632
12,FurbGB,632
17,Furang,632
17,Furcep,632
17,Furpol,632
18,C2208,632
18,C3043,632
16,CGA45,632
17,CGA429,632
18,CGA312,632
12,CGA236,632
18,CGA453,632
18,C12265,632
18,C404,632
12,Cl11778,632
18,CGA501,632
17,CGA364,632
19,CGA311,632
12,CGA310,632
11,CGA365,632
17,CGA48,632
18,C3126,632
18,C3121,632
18,C984,632
15,C601,632
18,C3125,632
11,C3118,632
18,Calparcri,632
14,CGA642,632
17,CGA494,632
10,CGA763,632
18,Calboe,632
12,Bratha,632
17,Bramel,632
17,Bratra,632
18,Bradra,632
18,Brapum,632
17,Bradam,632
18,Braset,632
12,Bragut,632
11,Braven,632
10,Chacha,632
18,Chacaly,632
12,Chadil,632
18,Chanam,632
11,Chazey,632
12,Chasen,632
11,Chaafr,632
18,Kinboe,632
12,Kinxen,632
17,Kinfis,632
18,Rhatem,632
18,Rhamar,632
19,Rhaspe,632
12,Tribit,632
17,Trihoe,632
18,Trijoh,632
12,Trimel,632
16,Triqua,632
18,Triwie,632
11,Tricri,632
12,Triowe,632
18,Trijac,632
11,PGA445,633
12,B983,633
16,BGA584,633
12,BGA303,633
18,B11609,633
11,BGAA1,633
12,B11696,633
18,B11604,633
12,BGAB1,633
15,BGA709,633
17,B3088,633
18,BGA309,633
17,FGA379,633
18,FGA99,633
17,FGA15,633
18,F2241,633
18,F1476,633
17,F12278,633
18,FGA513,633
12,F3015,633
13,FGA331,633
18,FGA581,633
12,Furant,633
15,FGA465,633
11,FGA104,633
18,FGA489,633
18,FGA490,633
11,FGA174,633
11,FGA456,633
12,FurbGB,633
10,Furang,633
17,Furcep,633
18,Furpol,633
14,C2208,633
12,C3043,633
12,CGA45,633
12,CGA429,633
18,CGA312,633
18,CGA236,633
17,CGA453,633
19,C12265,633
18,C404,633
18,Cl11778,633
18,CGA501,633
11,CGA364,633
18,CGA311,633
18,CGA310,633
17,CGA365,633
18,CGA48,633
17,C3126,633
14,C3121,633
18,C984,633
11,C601,633
11,C3125,633
11,C3118,633
12,Calparcri,633
18,CGA642,633
16,CGA494,633
15,CGA763,633
16,Calboe,633
18,Bratha,633
10,Bramel,633
18,Bratra,633
18,Bradra,633
18,Brapum,633
17,Bradam,633
18,Braset,633
12,Bragut,633
12,Braven,633
14,Chacha,633
14,Chacaly,633
17,Chadil,633
18,Chanam,633
14,Chazey,633
18,Chasen,633
19,Chaafr,633
18,Kinboe,633
12,Kinxen,633
11,Kinfis,633
15,Rhatem,633
18,Rhamar,633
17,Rhaspe,633
17,Tribit,633
18,Trihoe,633
18,Trijoh,633
14,Trimel,633
12,Triqua,633
17,Triwie,633
17,Tricri,633
12,Triowe,633
12,Trijac,633
12,PGA445,634
17,B983,634
18,BGA584,634
17,BGA303,634
12,B11609,634
18,BGAA1,634
11,B11696,634
14,B11604,634
12,BGAB1,634
17,BGA709,634
11,B3088,634
17,BGA309,634
17,FGA379,634
16,FGA99,634
18,FGA15,634
17,F2241,634
18,F1476,634
15,F12278,634
18,FGA513,634
18,F3015,634
14,FGA331,634
18,FGA581,634
12,Furant,634
10,FGA465,634
18,FGA104,634
18,FGA489,634
12,FGA490,634
16,FGA174,634
14,FGA456,634
17,FurbGB,634
10,Furang,634
11,Furcep,634
17,Furpol,634
17,C2208,634
12,C3043,634
18,CGA45,634
18,CGA429,634
18,CGA312,634
14,CGA236,634
12,CGA453,634
11,C12265,634
12,C404,634
18,Cl11778,634
11,CGA501,634
12,CGA364,634
18,CGA311,634
15,CGA310,634
12,CGA365,634
18,CGA48,634
18,C3126,634
15,C3121,634
18,C984,634
17,C601,634
14,C3125,634
17,C3118,634
12,Calparcri,634
19,CGA642,634
18,CGA494,634
12,CGA763,634
12,Calboe,634
18,Bratha,634
17,Bramel,634
13,Bratra,634
12,Bradra,634
11,Brapum,634
18,Bradam,634
18,Braset,634
14,Bragut,634
18,Braven,634
17,Chacha,634
12,Chacaly,634
17,Chadil,634
11,Chanam,634
18,Chazey,634
11,Chasen,634
16,Chaafr,634
18,Kinboe,634
18,Kinxen,634
18,Kinfis,634
12,Rhatem,634
18,Rhamar,634
15,Rhaspe,634
11,Tribit,634
19,Trihoe,634
18,Trijoh,634
18,Trimel,634
18,Triqua,634
18,Triwie,634
12,Tricri,634
18,Triowe,634
11,Trijac,634
18,PGA445,635
18,B983,635
17,BGA584,635
17,BGA303,635
17,B11609,635
18,BGAA1,635
12,B11696,635
17,B11604,635
18,BGAB1,635
17,BGA709,635
17,B3088,635
12,BGA309,635
18,FGA379,635
17,FGA99,635
19,FGA15,635
11,F2241,635
11,F1476,635
18,F12278,635
18,FGA513,635
18,F3015,635
11,FGA331,635
14,FGA581,635
15,Furant,635
17,FGA465,635
16,FGA104,635
12,FGA489,635
18,FGA490,635
18,FGA174,635
12,FGA456,635
18,FurbGB,635
18,Furang,635
12,Furcep,635
18,Furpol,635
18,C2208,635
18,C3043,635
18,CGA45,635
15,CGA429,635
18,CGA312,635
17,CGA236,635
11,CGA453,635
12,C12265,635
11,C404,635
12,Cl11778,635
12,CGA501,635
14,CGA364,635
18,CGA311,635
16,CGA310,635
14,CGA365,635
18,CGA48,635
12,C3126,635
10,C3121,635
18,C984,635
18,C601,635
15,C3125,635
18,C3118,635
12,Calparcri,635
18,CGA642,635
14,CGA494,635
12,CGA763,635
11,Calboe,635
17,Bratha,635
12,Bramel,635
15,Bratra,635
12,Bradra,635
18,Brapum,635
18,Bradam,635
17,Braset,635
19,Bragut,635
10,Braven,635
14,Chacha,635
12,Chacaly,635
13,Chadil,635
17,Chanam,635
12,Chazey,635
12,Chasen,635
17,Chaafr,635
18,Kinboe,635
18,Kinxen,635
18,Kinfis,635
18,Rhatem,635
18,Rhamar,635
12,Rhaspe,635
18,Tribit,635
18,Trihoe,635
11,Trijoh,635
11,Trimel,635
16,Triqua,635
11,Triwie,635
11,Tricri,635
14,Triowe,635
17,Trijac,635
12,PGA445,636
10,B983,636
12,BGA584,636
17,BGA303,636
18,B11609,636
16,BGAA1,636
18,B11696,636
18,B11604,636
15,BGAB1,636
12,BGA709,636
18,B3088,636
15,BGA309,636
18,FGA379,636
17,FGA99,636
18,FGA15,636
11,F2241,636
18,F1476,636
18,F12278,636
14,FGA513,636
11,F3015,636
18,FGA331,636
17,FGA581,636
18,Furant,636
12,FGA465,636
12,FGA104,636
12,FGA489,636
11,FGA490,636
12,FGA174,636
18,FGA456,636
18,FurbGB,636
12,Furang,636
11,Furcep,636
11,Furpol,636
15,C2208,636
15,C3043,636
11,CGA45,636
11,CGA429,636
12,CGA312,636
17,CGA236,636
19,CGA453,636
17,C12265,636
17,C404,636
13,Cl11778,636
14,CGA501,636
18,CGA364,636
18,CGA311,636
18,CGA310,636
18,CGA365,636
11,CGA48,636
18,C3126,636
12,C3121,636
18,C984,636
12,C601,636
14,C3125,636
18,C3118,636
18,Calparcri,636
18,CGA642,636
17,CGA494,636
10,CGA763,636
17,Calboe,636
17,Bratha,636
18,Bramel,636
18,Bratra,636
18,Bradra,636
16,Brapum,636
14,Bradam,636
12,Braset,636
17,Bragut,636
18,Braven,636
16,Chacha,636
14,Chacaly,636
11,Chadil,636
17,Chanam,636
11,Chazey,636
12,Chasen,636
18,Chaafr,636
18,Kinboe,636
17,Kinxen,636
18,Kinfis,636
18,Rhatem,636
14,Rhamar,636
19,Rhaspe,636
18,Tribit,636
12,Trihoe,636
18,Trijoh,636
18,Trimel,636
12,Triqua,636
17,Triwie,636
12,Tricri,636
17,Triowe,636
12,Trijac,636
10,PGA445,637
17,B983,637
11,BGA584,637
18,BGA303,637
17,B11609,637
12,BGAA1,637
18,B11696,637
12,B11604,637
14,BGAB1,637
18,BGA709,637
12,B3088,637
18,BGA309,637
15,FGA379,637
10,FGA99,637
12,FGA15,637
12,F2241,637
13,F1476,637
18,F12278,637
18,FGA513,637
11,F3015,637
17,FGA331,637
18,FGA581,637
16,Furant,637
14,FGA465,637
18,FGA104,637
18,FGA489,637
18,FGA490,637
18,FGA174,637
17,FGA456,637
17,FurbGB,637
18,Furang,637
19,Furcep,637
18,Furpol,637
12,C2208,637
18,C3043,637
12,CGA45,637
18,CGA429,637
17,CGA312,637
12,CGA236,637
18,CGA453,637
14,C12265,637
14,C404,637
12,Cl11778,637
12,CGA501,637
18,CGA364,637
12,CGA311,637
12,CGA310,637
18,CGA365,637
12,CGA48,637
18,C3126,637
12,C3121,637
17,C984,637
18,C601,637
18,C3125,637
15,C3118,637
11,Calparcri,637
17,CGA642,637
11,CGA494,637
11,CGA763,637
14,Calboe,637
11,Bratha,637
12,Bramel,637
16,Bratra,637
11,Bradra,637
11,Brapum,637
12,Bradam,637
18,Braset,637
18,Bragut,637
15,Braven,637
18,Chacha,637
17,Chacaly,637
18,Chadil,637
17,Chanam,637
18,Chazey,637
12,Chasen,637
17,Chaafr,637
15,Kinboe,637
17,Kinxen,637
11,Kinfis,637
18,Rhatem,637
16,Rhamar,637
18,Rhaspe,637
14,Tribit,637
18,Trihoe,637
18,Trijoh,637
19,Trimel,637
18,Triqua,637
17,Triwie,637
17,Tricri,637
11,Triowe,637
18,Trijac,637
13,PGA445,638
12,B983,638
12,BGA584,638
18,BGA303,638
18,B11609,638
18,BGAA1,638
18,B11696,638
19,B11604,638
18,BGAB1,638
12,BGA709,638
12,B3088,638
11,BGA309,638
11,FGA379,638
15,FGA99,638
18,FGA15,638
11,F2241,638
18,F1476,638
18,F12278,638
18,FGA513,638
12,F3015,638
18,FGA331,638
12,FGA581,638
12,Furant,638
14,FGA465,638
15,FGA104,638
15,FGA489,638
18,FGA490,638
17,FGA174,638
10,FGA456,638
18,FurbGB,638
12,Furang,638
12,Furcep,638
11,Furpol,638
17,C2208,638
17,C3043,638
17,CGA45,638
18,CGA429,638
18,CGA312,638
18,CGA236,638
17,CGA453,638
11,C12265,638
18,C404,638
18,Cl11778,638
18,CGA501,638
18,CGA364,638
12,CGA311,638
16,CGA310,638
14,CGA365,638
11,CGA48,638
17,C3126,638
17,C3121,638
17,C984,638
12,C601,638
10,C3125,638
18,C3118,638
17,Calparcri,638
18,CGA642,638
12,CGA494,638
14,CGA763,638
14,Calboe,638
12,Bratha,638
12,Bramel,638
18,Bratra,638
12,Bradra,638
14,Brapum,638
18,Bradam,638
17,Braset,638
17,Bragut,638
18,Braven,638
18,Chacha,638
18,Chacaly,638
18,Chadil,638
17,Chanam,638
18,Chazey,638
12,Chasen,638
16,Chaafr,638
18,Kinboe,638
11,Kinxen,638
19,Kinfis,638
15,Rhatem,638
11,Rhamar,638
16,Rhaspe,638
11,Tribit,638
12,Trihoe,638
11,Trijoh,638
14,Trimel,638
18,Triqua,638
17,Triwie,638
18,Tricri,638
17,Triowe,638
18,Trijac,638
11,PGA445,639
12,B983,639
14,BGA584,639
18,BGA303,639
12,B11609,639
18,BGAA1,639
18,B11696,639
11,B11604,639
18,BGAB1,639
19,BGA709,639
18,B3088,639
18,BGA309,639
18,FGA379,639
17,FGA99,639
12,FGA15,639
18,F2241,639
12,F1476,639
11,F12278,639
18,FGA513,639
12,F3015,639
12,FGA331,639
18,FGA581,639
17,Furant,639
15,FGA465,639
18,FGA104,639
18,FGA489,639
18,FGA490,639
18,FGA174,639
13,FGA456,639
11,FurbGB,639
14,Furang,639
18,Furcep,639
12,Furpol,639
18,C2208,639
11,C3043,639
18,CGA45,639
18,CGA429,639
17,CGA312,639
18,CGA236,639
15,CGA453,639
18,C12265,639
18,C404,639
12,Cl11778,639
15,CGA501,639
17,CGA364,639
17,CGA311,639
15,CGA310,639
11,CGA365,639
17,CGA48,639
14,C3126,639
17,C3121,639
12,C984,639
11,C601,639
16,C3125,639
19,C3118,639
18,Calparcri,639
16,CGA642,639
12,CGA494,639
17,CGA763,639
11,Calboe,639
18,Bratha,639
12,Bramel,639
17,Bratra,639
18,Bradra,639
17,Brapum,639
18,Bradam,639
12,Braset,639
18,Bragut,639
17,Braven,639
17,Chacha,639
14,Chacaly,639
12,Chadil,639
18,Chanam,639
12,Chazey,639
10,Chasen,639
18,Chaafr,639
17,Kinboe,639
18,Kinxen,639
11,Kinfis,639
10,Rhatem,639
14,Rhamar,639
16,Rhaspe,639
18,Tribit,639
12,Trihoe,639
14,Trijoh,639
17,Trimel,639
12,Triqua,639
18,Triwie,639
12,Tricri,639
11,Triowe,639
18,Trijac,639
18,PGA445,640
18,B983,640
11,BGA584,640
18,BGA303,640
12,B11609,640
17,BGAA1,640
11,B11696,640
17,B11604,640
14,BGAB1,640
17,BGA709,640
18,B3088,640
11,BGA309,640
18,FGA379,640
16,FGA99,640
14,FGA15,640
12,F2241,640
11,F1476,640
16,F12278,640
18,FGA513,640
18,F3015,640
12,FGA331,640
18,FGA581,640
14,Furant,640
18,FGA465,640
12,FGA104,640
18,FGA489,640
14,FGA490,640
12,FGA174,640
17,FGA456,640
18,FurbGB,640
14,Furang,640
18,Furcep,640
11,Furpol,640
12,C2208,640
12,C3043,640
10,CGA45,640
17,CGA429,640
12,CGA312,640
