sim_haploidn,tips,sim
18,Braset,238
12,Bragut,238
18,Braven,238
18,Chacha,238
18,Chacaly,238
12,Chadil,238
16,Chanam,238
17,Chazey,238
14,Chasen,238
17,Chaafr,238
11,Kinboe,238
12,Kinxen,238
12,Kinfis,238
15,Rhatem,238
18,Rhamar,238
12,Rhaspe,238
18,Tribit,238
18,Trihoe,238
18,Trijoh,238
18,Trimel,238
11,Triqua,238
11,Triwie,238
16,Tricri,238
18,Triowe,238
12,Trijac,238
18,PGA445,239
18,PGA363,239
18,B983,239
12,B985,239
18,BGA584,239
10,BGA706,239
18,BGA303,239
15,BGA304,239
18,B11609,239
18,BGA392,239
14,BGAA1,239
18,BGAA2,239
18,BGA89,239
18,BGA40,239
11,B11696,239
14,B11697,239
12,B11604,239
12,BGA583,239
16,BGAB1,239
15,BGA7,239
18,BGA709,239
18,BGA710,239
18,B3088,239
18,B199,239
17,BGAA3,239
14,BGA309,239
12,FGA379,239
18,F647,239
12,FGA99,239
14,F12269,239
18,FGA15,239
18,FGA440,239
17,F2241,239
17,F12266,239
15,F1476,239
13,FGA81,239
12,F12278,239
12,F12279,239
19,FGA513,239
18,FGA516,239
19,F3015,239
11,F3016,239
18,FGA331,239
18,FGA332,239
11,FGA581,239
18,FGA582,239
17,Furant,239
17,FGA465,239
18,FGA104,239
18,FGA105,239
12,FGA489,239
12,FGA490,239
11,FGA174,239
11,FGA175,239
18,FGA456,239
18,FurbGB,239
12,Furang,239
18,Furcep,239
11,Furpol,239
18,C2208,239
14,C3043,239
16,CGA87,239
18,CGA45,239
15,CGA46,239
15,CGA429,239
19,CGA430,239
18,CGA312,239
18,CGA963,239
17,CGA236,239
12,CGA453,239
11,CGA383,239
18,C12265,239
17,C404,239
18,Cl11778,239
13,Cl11779,239
17,CGA501,239
12,C11776,239
17,CGA364,239
12,CGA368,239
14,CGA557,239
15,CGA311,239
11,CGA310,239
18,CGA314,239
18,CGA365,239
18,CGA382,239
18,CGA48,239
17,CGA594,239
17,C3126,239
17,C3134,239
18,C3121,239
18,C3123,239
18,C984,239
15,C985,239
18,C601,239
18,C602,239
17,C3125,239
17,C3118,239
11,Calparcri,239
12,CGA642,239
12,CGA494,239
18,CGA495,239
17,CGA763,239
18,CGA764,239
12,Calboe,239
12,Bratha,239
11,Bramel,239
11,Bratra,239
16,Bradra,239
18,Brapum,239
17,Bradam,239
18,Braset,239
18,Bragut,239
11,Braven,239
18,Chacha,239
11,Chacaly,239
14,Chadil,239
12,Chanam,239
12,Chazey,239
18,Chasen,239
18,Chaafr,239
11,Kinboe,239
11,Kinxen,239
18,Kinfis,239
17,Rhatem,239
16,Rhamar,239
14,Rhaspe,239
14,Tribit,239
10,Trihoe,239
16,Trijoh,239
14,Trimel,239
12,Triqua,239
16,Triwie,239
18,Tricri,239
18,Triowe,239
18,Trijac,239
18,PGA445,240
18,PGA363,240
18,B983,240
12,B985,240
18,BGA584,240
15,BGA706,240
18,BGA303,240
11,BGA304,240
12,B11609,240
18,BGA392,240
17,BGAA1,240
11,BGAA2,240
14,BGA89,240
18,BGA40,240
15,B11696,240
18,B11697,240
11,B11604,240
16,BGA583,240
12,BGAB1,240
12,BGA7,240
16,BGA709,240
18,BGA710,240
18,B3088,240
18,B199,240
11,BGAA3,240
18,BGA309,240
18,FGA379,240
11,F647,240
16,FGA99,240
15,F12269,240
18,FGA15,240
18,FGA440,240
18,F2241,240
18,F12266,240
18,F1476,240
18,FGA81,240
12,F12278,240
11,F12279,240
14,FGA513,240
12,FGA516,240
17,F3015,240
19,F3016,240
18,FGA331,240
14,FGA332,240
11,FGA581,240
12,FGA582,240
18,Furant,240
14,FGA465,240
17,FGA104,240
18,FGA105,240
18,FGA489,240
12,FGA490,240
16,FGA174,240
17,FGA175,240
18,FGA456,240
18,FurbGB,240
18,Furang,240
14,Furcep,240
18,Furpol,240
12,C2208,240
17,C3043,240
18,CGA87,240
17,CGA45,240
12,CGA46,240
18,CGA429,240
18,CGA430,240
11,CGA312,240
12,CGA963,240
18,CGA236,240
13,CGA453,240
12,CGA383,240
18,C12265,240
17,C404,240
17,Cl11778,240
18,Cl11779,240
19,CGA501,240
13,C11776,240
12,CGA364,240
18,CGA368,240
12,CGA557,240
10,CGA311,240
17,CGA310,240
18,CGA314,240
16,CGA365,240
18,CGA382,240
18,CGA48,240
12,CGA594,240
11,C3126,240
11,C3134,240
18,C3121,240
18,C3123,240
15,C984,240
18,C985,240
18,C601,240
15,C602,240
14,C3125,240
14,C3118,240
18,Calparcri,240
17,CGA642,240
16,CGA494,240
17,CGA495,240
12,CGA763,240
15,CGA764,240
12,Calboe,240
10,Bratha,240
17,Bramel,240
19,Bratra,240
14,Bradra,240
18,Brapum,240
18,Bradam,240
12,Braset,240
14,Bragut,240
15,Braven,240
17,Chacha,240
18,Chacaly,240
18,Chadil,240
11,Chanam,240
18,Chazey,240
11,Chasen,240
18,Chaafr,240
17,Kinboe,240
11,Kinxen,240
18,Kinfis,240
18,Rhatem,240
12,Rhamar,240
14,Rhaspe,240
17,Tribit,240
12,Trihoe,240
11,Trijoh,240
18,Trimel,240
11,Triqua,240
17,Triwie,240
18,Tricri,240
17,Triowe,240
18,Trijac,240
18,PGA445,241
11,PGA363,241
16,B983,241
11,B985,241
14,BGA584,241
18,BGA706,241
18,BGA303,241
18,BGA304,241
11,B11609,241
18,BGA392,241
12,BGAA1,241
12,BGAA2,241
18,BGA89,241
17,BGA40,241
18,B11696,241
12,B11697,241
19,B11604,241
17,BGA583,241
17,BGAB1,241
18,BGA7,241
18,BGA709,241
17,BGA710,241
10,B3088,241
16,B199,241
12,BGAA3,241
14,BGA309,241
18,FGA379,241
18,F647,241
12,FGA99,241
13,F12269,241
11,FGA15,241
18,FGA440,241
15,F2241,241
14,F12266,241
18,F1476,241
18,FGA81,241
18,F12278,241
18,F12279,241
18,FGA513,241
14,FGA516,241
18,F3015,241
18,F3016,241
12,FGA331,241
15,FGA332,241
18,FGA581,241
14,FGA582,241
17,Furant,241
18,FGA465,241
18,FGA104,241
17,FGA105,241
16,FGA489,241
11,FGA490,241
14,FGA174,241
11,FGA175,241
18,FGA456,241
12,FurbGB,241
12,Furang,241
18,Furcep,241
15,Furpol,241
12,C2208,241
18,C3043,241
19,CGA87,241
18,CGA45,241
17,CGA46,241
14,CGA429,241
11,CGA430,241
12,CGA312,241
18,CGA963,241
18,CGA236,241
18,CGA453,241
18,CGA383,241
18,C12265,241
11,C404,241
14,Cl11778,241
17,Cl11779,241
18,CGA501,241
18,C11776,241
18,CGA364,241
18,CGA368,241
15,CGA557,241
13,CGA311,241
14,CGA310,241
16,CGA314,241
12,CGA365,241
10,CGA382,241
11,CGA48,241
15,CGA594,241
12,C3126,241
11,C3134,241
16,C3121,241
18,C3123,241
17,C984,241
18,C985,241
15,C601,241
12,C602,241
18,C3125,241
18,C3118,241
18,Calparcri,241
11,CGA642,241
18,CGA494,241
18,CGA495,241
17,CGA763,241
18,CGA764,241
18,Calboe,241
18,Bratha,241
12,Bramel,241
18,Bratra,241
17,Bradra,241
17,Brapum,241
19,Bradam,241
18,Braset,241
18,Bragut,241
15,Braven,241
18,Chacha,241
12,Chacaly,241
16,Chadil,241
11,Chanam,241
12,Chazey,241
17,Chasen,241
18,Chaafr,241
12,Kinboe,241
17,Kinxen,241
12,Kinfis,241
12,Rhatem,241
11,Rhamar,241
17,Rhaspe,241
11,Tribit,241
17,Trihoe,241
11,Trijoh,241
17,Trimel,241
18,Triqua,241
12,Triwie,241
18,Tricri,241
14,Triowe,241
18,Trijac,241
16,PGA445,242
18,PGA363,242
14,B983,242
18,B985,242
12,BGA584,242
18,BGA706,242
12,BGA303,242
18,BGA304,242
15,B11609,242
12,BGA392,242
11,BGAA1,242
16,BGAA2,242
14,BGA89,242
18,BGA40,242
18,B11696,242
12,B11697,242
13,B11604,242
12,BGA583,242
16,BGAB1,242
18,BGA7,242
17,BGA709,242
19,BGA710,242
18,B3088,242
17,B199,242
17,BGAA3,242
12,BGA309,242
18,FGA379,242
18,F647,242
18,FGA99,242
18,F12269,242
18,FGA15,242
11,FGA440,242
12,F2241,242
11,F12266,242
17,F1476,242
18,FGA81,242
18,F12278,242
11,F12279,242
18,FGA513,242
18,FGA516,242
11,F3015,242
17,F3016,242
15,FGA331,242
17,FGA332,242
11,FGA581,242
11,FGA582,242
18,Furant,242
15,FGA465,242
18,FGA104,242
18,FGA105,242
18,FGA489,242
17,FGA490,242
17,FGA174,242
14,FGA175,242
17,FGA456,242
17,FurbGB,242
18,Furang,242
14,Furcep,242
14,Furpol,242
17,C2208,242
12,C3043,242
18,CGA87,242
10,CGA45,242
18,CGA46,242
18,CGA429,242
11,CGA430,242
14,CGA312,242
18,CGA963,242
15,CGA236,242
12,CGA453,242
18,CGA383,242
18,C12265,242
18,C404,242
12,Cl11778,242
18,Cl11779,242
18,CGA501,242
17,C11776,242
12,CGA364,242
13,CGA368,242
12,CGA557,242
14,CGA311,242
17,CGA310,242
18,CGA314,242
11,CGA365,242
12,CGA382,242
18,CGA48,242
19,CGA594,242
17,C3126,242
17,C3134,242
18,C3121,242
15,C3123,242
18,C984,242
18,C985,242
18,C601,242
18,C602,242
18,C3125,242
12,C3118,242
15,Calparcri,242
14,CGA642,242
16,CGA494,242
12,CGA495,242
19,CGA763,242
12,CGA764,242
12,Calboe,242
18,Bratha,242
18,Bramel,242
18,Bratra,242
17,Bradra,242
11,Brapum,242
10,Bradam,242
18,Braset,242
18,Bragut,242
11,Braven,242
18,Chacha,242
14,Chacaly,242
16,Chadil,242
11,Chanam,242
14,Chazey,242
18,Chasen,242
15,Chaafr,242
12,Kinboe,242
16,Kinxen,242
17,Kinfis,242
18,Rhatem,242
18,Rhamar,242
18,Rhaspe,242
18,Tribit,242
11,Trihoe,242
12,Trijoh,242
18,Trimel,242
12,Triqua,242
11,Triwie,242
11,Tricri,242
18,Triowe,242
18,Trijac,242
18,PGA445,243
12,PGA363,243
18,B983,243
18,B985,243
18,BGA584,243
18,BGA706,243
18,BGA303,243
18,BGA304,243
11,B11609,243
12,BGA392,243
18,BGAA1,243
17,BGAA2,243
12,BGA89,243
18,BGA40,243
18,B11696,243
12,B11697,243
18,B11604,243
11,BGA583,243
18,BGAB1,243
14,BGA7,243
12,BGA709,243
15,BGA710,243
14,B3088,243
17,B199,243
18,BGAA3,243
14,BGA309,243
17,FGA379,243
19,F647,243
14,FGA99,243
11,F12269,243
17,FGA15,243
17,FGA440,243
17,F2241,243
11,F12266,243
12,F1476,243
13,FGA81,243
18,F12278,243
18,F12279,243
14,FGA513,243
19,FGA516,243
19,F3015,243
18,F3016,243
12,FGA331,243
17,FGA332,243
18,FGA581,243
18,FGA582,243
16,Furant,243
15,FGA465,243
15,FGA104,243
12,FGA105,243
11,FGA489,243
17,FGA490,243
16,FGA174,243
18,FGA175,243
12,FGA456,243
16,FurbGB,243
18,Furang,243
18,Furcep,243
17,Furpol,243
15,C2208,243
18,C3043,243
12,CGA87,243
11,CGA45,243
11,CGA46,243
18,CGA429,243
12,CGA430,243
17,CGA312,243
18,CGA963,243
10,CGA236,243
17,CGA453,243
12,CGA383,243
18,C12265,243
11,C404,243
11,Cl11778,243
18,Cl11779,243
18,CGA501,243
18,C11776,243
18,CGA364,243
18,CGA368,243
12,CGA557,243
18,CGA311,243
18,CGA310,243
18,CGA314,243
18,CGA365,243
18,CGA382,243
15,CGA48,243
12,CGA594,243
18,C3126,243
15,C3134,243
11,C3121,243
18,C3123,243
18,C984,243
18,C985,243
12,C601,243
17,C602,243
18,C3125,243
14,C3118,243
14,Calparcri,243
17,CGA642,243
11,CGA494,243
17,CGA495,243
17,CGA763,243
15,CGA764,243
12,Calboe,243
18,Bratha,243
11,Bramel,243
18,Bratra,243
12,Bradra,243
18,Brapum,243
10,Bradam,243
18,Braset,243
16,Bragut,243
12,Braven,243
11,Chacha,243
13,Chacaly,243
18,Chadil,243
14,Chanam,243
18,Chazey,243
18,Chasen,243
18,Chaafr,243
16,Kinboe,243
18,Kinxen,243
18,Kinfis,243
11,Rhatem,243
18,Rhamar,243
17,Rhaspe,243
14,Tribit,243
18,Trihoe,243
18,Trijoh,243
12,Trimel,243
11,Triqua,243
12,Triwie,243
17,Tricri,243
16,Triowe,243
14,Trijac,243
15,PGA445,244
14,PGA363,244
18,B983,244
12,B985,244
11,BGA584,244
17,BGA706,244
18,BGA303,244
18,BGA304,244
17,B11609,244
17,BGA392,244
12,BGAA1,244
11,BGAA2,244
18,BGA89,244
18,BGA40,244
14,B11696,244
15,B11697,244
15,B11604,244
11,BGA583,244
18,BGAB1,244
14,BGA7,244
18,BGA709,244
18,BGA710,244
18,B3088,244
18,B199,244
18,BGAA3,244
18,BGA309,244
17,FGA379,244
18,F647,244
18,FGA99,244
17,F12269,244
16,FGA15,244
19,FGA440,244
12,F2241,244
18,F12266,244
15,F1476,244
10,FGA81,244
18,F12278,244
18,F12279,244
12,FGA513,244
18,FGA516,244
11,F3015,244
12,F3016,244
12,FGA331,244
11,FGA332,244
17,FGA581,244
17,FGA582,244
17,Furant,244
18,FGA465,244
17,FGA104,244
18,FGA105,244
18,FGA489,244
17,FGA490,244
11,FGA174,244
18,FGA175,244
18,FGA456,244
18,FurbGB,244
14,Furang,244
12,Furcep,244
18,Furpol,244
14,C2208,244
18,C3043,244
18,CGA87,244
12,CGA45,244
11,CGA46,244
14,CGA429,244
18,CGA430,244
17,CGA312,244
12,CGA963,244
16,CGA236,244
18,CGA453,244
11,CGA383,244
11,C12265,244
12,C404,244
15,Cl11778,244
19,Cl11779,244
14,CGA501,244
11,C11776,244
17,CGA364,244
15,CGA368,244
15,CGA557,244
18,CGA311,244
18,CGA310,244
18,CGA314,244
11,CGA365,244
18,CGA382,244
16,CGA48,244
17,CGA594,244
16,C3126,244
18,C3134,244
18,C3121,244
17,C3123,244
17,C984,244
18,C985,244
18,C601,244
11,C602,244
17,C3125,244
18,C3118,244
10,Calparcri,244
18,CGA642,244
18,CGA494,244
12,CGA495,244
14,CGA763,244
12,CGA764,244
16,Calboe,244
11,Bratha,244
18,Bramel,244
13,Bratra,244
16,Bradra,244
18,Brapum,244
14,Bradam,244
18,Braset,244
12,Bragut,244
13,Braven,244
17,Chacha,244
18,Chacaly,244
12,Chadil,244
12,Chanam,244
18,Chazey,244
11,Chasen,244
18,Chaafr,244
12,Kinboe,244
12,Kinxen,244
12,Kinfis,244
14,Rhatem,244
18,Rhamar,244
18,Rhaspe,244
12,Tribit,244
18,Trihoe,244
18,Trijoh,244
12,Trimel,244
19,Triqua,244
11,Triwie,244
18,Tricri,244
18,Triowe,244
18,Trijac,244
14,PGA445,245
18,PGA363,245
15,B983,245
14,B985,245
17,BGA584,245
14,BGA706,245
18,BGA303,245
16,BGA304,245
12,B11609,245
18,BGA392,245
17,BGAA1,245
18,BGAA2,245
18,BGA89,245
11,BGA40,245
11,B11696,245
18,B11697,245
17,B11604,245
12,BGA583,245
18,BGAB1,245
18,BGA7,245
19,BGA709,245
18,BGA710,245
18,B3088,245
17,B199,245
18,BGAA3,245
17,BGA309,245
11,FGA379,245
14,F647,245
16,FGA99,245
18,F12269,245
18,FGA15,245
19,FGA440,245
12,F2241,245
15,F12266,245
12,F1476,245
18,FGA81,245
16,F12278,245
12,F12279,245
10,FGA513,245
11,FGA516,245
18,F3015,245
19,F3016,245
11,FGA331,245
18,FGA332,245
17,FGA581,245
18,FGA582,245
11,Furant,245
18,FGA465,245
18,FGA104,245
18,FGA105,245
18,FGA489,245
18,FGA490,245
12,FGA174,245
18,FGA175,245
18,FGA456,245
17,FurbGB,245
17,Furang,245
12,Furcep,245
12,Furpol,245
18,C2208,245
15,C3043,245
11,CGA87,245
18,CGA45,245
18,CGA46,245
15,CGA429,245
11,CGA430,245
13,CGA312,245
18,CGA963,245
17,CGA236,245
17,CGA453,245
17,CGA383,245
12,C12265,245
14,C404,245
15,Cl11778,245
12,Cl11779,245
12,CGA501,245
17,C11776,245
18,CGA364,245
18,CGA368,245
10,CGA557,245
11,CGA311,245
18,CGA310,245
18,CGA314,245
18,CGA365,245
18,CGA382,245
11,CGA48,245
18,CGA594,245
14,C3126,245
12,C3134,245
18,C3121,245
12,C3123,245
12,C984,245
15,C985,245
18,C601,245
18,C602,245
16,C3125,245
18,C3118,245
18,Calparcri,245
12,CGA642,245
11,CGA494,245
13,CGA495,245
12,CGA763,245
18,CGA764,245
18,Calboe,245
12,Bratha,245
18,Bramel,245
16,Bratra,245
18,Bradra,245
11,Brapum,245
18,Bradam,245
18,Braset,245
11,Bragut,245
11,Braven,245
17,Chacha,245
12,Chacaly,245
16,Chadil,245
18,Chanam,245
17,Chazey,245
18,Chasen,245
14,Chaafr,245
18,Kinboe,245
14,Kinxen,245
14,Kinfis,245
18,Rhatem,245
11,Rhamar,245
17,Rhaspe,245
17,Tribit,245
18,Trihoe,245
17,Trijoh,245
14,Trimel,245
12,Triqua,245
12,Triwie,245
18,Tricri,245
15,Triowe,245
18,Trijac,245
18,PGA445,246
18,PGA363,246
18,B983,246
18,B985,246
18,BGA584,246
17,BGA706,246
11,BGA303,246
18,BGA304,246
12,B11609,246
14,BGA392,246
18,BGAA1,246
18,BGAA2,246
16,BGA89,246
11,BGA40,246
18,B11696,246
19,B11697,246
18,B11604,246
12,BGA583,246
11,BGAB1,246
15,BGA7,246
18,BGA709,246
14,BGA710,246
18,B3088,246
18,B199,246
16,BGAA3,246
18,BGA309,246
11,FGA379,246
17,F647,246
14,FGA99,246
18,F12269,246
17,FGA15,246
11,FGA440,246
18,F2241,246
12,F12266,246
12,F1476,246
16,FGA81,246
11,F12278,246
15,F12279,246
18,FGA513,246
11,FGA516,246
18,F3015,246
16,F3016,246
13,FGA331,246
17,FGA332,246
17,FGA581,246
14,FGA582,246
18,Furant,246
17,FGA465,246
18,FGA104,246
11,FGA105,246
17,FGA489,246
18,FGA490,246
18,FGA174,246
18,FGA175,246
15,FGA456,246
17,FurbGB,246
18,Furang,246
15,Furcep,246
12,Furpol,246
18,C2208,246
12,C3043,246
12,CGA87,246
17,CGA45,246
17,CGA46,246
18,CGA429,246
15,CGA430,246
11,CGA312,246
14,CGA963,246
12,CGA236,246
12,CGA453,246
14,CGA383,246
17,C12265,246
10,C404,246
10,Cl11778,246
13,Cl11779,246
12,CGA501,246
12,C11776,246
17,CGA364,246
14,CGA368,246
12,CGA557,246
18,CGA311,246
18,CGA310,246
18,CGA314,246
12,CGA365,246
11,CGA382,246
17,CGA48,246
17,CGA594,246
18,C3126,246
18,C3134,246
18,C3121,246
12,C3123,246
17,C984,246
18,C985,246
18,C601,246
11,C602,246
11,C3125,246
16,C3118,246
18,Calparcri,246
18,CGA642,246
11,CGA494,246
15,CGA495,246
15,CGA763,246
19,CGA764,246
18,Calboe,246
11,Bratha,246
18,Bramel,246
16,Bratra,246
18,Bradra,246
12,Brapum,246
12,Bradam,246
17,Braset,246
18,Bragut,246
18,Braven,246
14,Chacha,246
18,Chacaly,246
12,Chadil,246
12,Chanam,246
18,Chazey,246
18,Chasen,246
18,Chaafr,246
17,Kinboe,246
19,Kinxen,246
12,Kinfis,246
18,Rhatem,246
11,Rhamar,246
14,Rhaspe,246
18,Tribit,246
18,Trihoe,246
18,Trijoh,246
18,Trimel,246
18,Triqua,246
18,Triwie,246
14,Tricri,246
18,Triowe,246
12,Trijac,246
17,PGA445,247
18,PGA363,247
11,B983,247
18,B985,247
18,BGA584,247
16,BGA706,247
14,BGA303,247
18,BGA304,247
17,B11609,247
18,BGA392,247
18,BGAA1,247
12,BGAA2,247
19,BGA89,247
14,BGA40,247
18,B11696,247
12,B11697,247
18,B11604,247
12,BGA583,247
16,BGAB1,247
12,BGA7,247
18,BGA709,247
13,BGA710,247
14,B3088,247
18,B199,247
17,BGAA3,247
18,BGA309,247
11,FGA379,247
12,F647,247
16,FGA99,247
17,F12269,247
17,FGA15,247
15,FGA440,247
18,F2241,247
12,F12266,247
18,F1476,247
12,FGA81,247
15,F12278,247
18,F12279,247
18,FGA513,247
18,FGA516,247
18,F3015,247
16,F3016,247
11,FGA331,247
18,FGA332,247
18,FGA581,247
18,FGA582,247
18,Furant,247
12,FGA465,247
17,FGA104,247
18,FGA105,247
11,FGA489,247
14,FGA490,247
12,FGA174,247
17,FGA175,247
18,FGA456,247
10,FurbGB,247
18,Furang,247
14,Furcep,247
11,Furpol,247
12,C2208,247
18,C3043,247
17,CGA87,247
12,CGA45,247
14,CGA46,247
15,CGA429,247
11,CGA430,247
12,CGA312,247
18,CGA963,247
17,CGA236,247
17,CGA453,247
11,CGA383,247
12,C12265,247
18,C404,247
18,Cl11778,247
17,Cl11779,247
15,CGA501,247
17,C11776,247
18,CGA364,247
16,CGA368,247
18,CGA557,247
18,CGA311,247
18,CGA310,247
11,CGA314,247
15,CGA365,247
11,CGA382,247
17,CGA48,247
18,CGA594,247
11,C3126,247
18,C3134,247
12,C3121,247
18,C3123,247
15,C984,247
12,C985,247
19,C601,247
15,C602,247
14,C3125,247
18,C3118,247
14,Calparcri,247
11,CGA642,247
18,CGA494,247
18,CGA495,247
14,CGA763,247
18,CGA764,247
12,Calboe,247
17,Bratha,247
11,Bramel,247
12,Bratra,247
16,Bradra,247
17,Brapum,247
18,Bradam,247
18,Braset,247
11,Bragut,247
18,Braven,247
18,Chacha,247
18,Chacaly,247
18,Chadil,247
18,Chanam,247
10,Chazey,247
18,Chasen,247
18,Chaafr,247
14,Kinboe,247
17,Kinxen,247
18,Kinfis,247
18,Rhatem,247
18,Rhamar,247
17,Rhaspe,247
19,Tribit,247
13,Trihoe,247
18,Trijoh,247
12,Trimel,247
12,Triqua,247
12,Triwie,247
18,Tricri,247
11,Triowe,247
11,Trijac,247
15,PGA445,248
18,PGA363,248
14,B983,248
18,B985,248
18,BGA584,248
16,BGA706,248
12,BGA303,248
14,BGA304,248
18,B11609,248
19,BGA392,248
17,BGAA1,248
18,BGAA2,248
18,BGA89,248
10,BGA40,248
12,B11696,248
18,B11697,248
17,B11604,248
17,BGA583,248
17,BGAB1,248
16,BGA7,248
12,BGA709,248
11,BGA710,248
12,B3088,248
15,B199,248
17,BGAA3,248
18,BGA309,248
18,FGA379,248
11,F647,248
12,FGA99,248
18,F12269,248
17,FGA15,248
13,FGA440,248
12,F2241,248
12,F12266,248
15,F1476,248
18,FGA81,248
18,F12278,248
12,F12279,248
18,FGA513,248
18,FGA516,248
15,F3015,248
14,F3016,248
18,FGA331,248
18,FGA332,248
10,FGA581,248
12,FGA582,248
16,Furant,248
11,FGA465,248
18,FGA104,248
18,FGA105,248
14,FGA489,248
18,FGA490,248
12,FGA174,248
11,FGA175,248
18,FGA456,248
12,FurbGB,248
18,Furang,248
17,Furcep,248
16,Furpol,248
18,C2208,248
14,C3043,248
14,CGA87,248
11,CGA45,248
18,CGA46,248
18,CGA429,248
12,CGA430,248
17,CGA312,248
18,CGA963,248
18,CGA236,248
18,CGA453,248
12,CGA383,248
11,C12265,248
19,C404,248
18,Cl11778,248
12,Cl11779,248
11,CGA501,248
11,C11776,248
18,CGA364,248
17,CGA368,248
18,CGA557,248
14,CGA311,248
15,CGA310,248
11,CGA314,248
18,CGA365,248
18,CGA382,248
18,CGA48,248
11,CGA594,248
18,C3126,248
18,C3134,248
14,C3121,248
18,C3123,248
18,C984,248
13,C985,248
12,C601,248
18,C602,248
12,C3125,248
15,C3118,248
17,Calparcri,248
17,CGA642,248
17,CGA494,248
18,CGA495,248
11,CGA763,248
18,CGA764,248
18,Calboe,248
18,Bratha,248
18,Bramel,248
17,Bratra,248
18,Bradra,248
17,Brapum,248
12,Bradam,248
12,Braset,248
14,Bragut,248
17,Braven,248
18,Chacha,248
15,Chacaly,248
11,Chadil,248
11,Chanam,248
14,Chazey,248
18,Chasen,248
16,Chaafr,248
18,Kinboe,248
16,Kinxen,248
18,Kinfis,248
17,Rhatem,248
19,Rhamar,248
18,Rhaspe,248
11,Tribit,248
12,Trihoe,248
18,Trijoh,248
18,Trimel,248
18,Triqua,248
11,Triwie,248
12,Tricri,248
17,Triowe,248
18,Trijac,248
11,PGA445,249
18,PGA363,249
18,B983,249
11,B985,249
17,BGA584,249
17,BGA706,249
18,BGA303,249
14,BGA304,249
18,B11609,249
16,BGA392,249
12,BGAA1,249
18,BGAA2,249
18,BGA89,249
17,BGA40,249
12,B11696,249
18,B11697,249
10,B11604,249
17,BGA583,249
18,BGAB1,249
14,BGA7,249
12,BGA709,249
18,BGA710,249
18,B3088,249
18,B199,249
14,BGAA3,249
17,BGA309,249
17,FGA379,249
11,F647,249
16,FGA99,249
11,F12269,249
12,FGA15,249
12,FGA440,249
18,F2241,249
12,F12266,249
12,F1476,249
18,FGA81,249
12,F12278,249
17,F12279,249
12,FGA513,249
12,FGA516,249
18,F3015,249
11,F3016,249
18,FGA331,249
11,FGA332,249
18,FGA581,249
12,FGA582,249
18,Furant,249
12,FGA465,249
17,FGA104,249
18,FGA105,249
18,FGA489,249
15,FGA490,249
17,FGA174,249
18,FGA175,249
12,FGA456,249
15,FurbGB,249
18,Furang,249
17,Furcep,249
15,Furpol,249
18,C2208,249
18,C3043,249
18,CGA87,249
14,CGA45,249
14,CGA46,249
12,CGA429,249
12,CGA430,249
18,CGA312,249
11,CGA963,249
17,CGA236,249
18,CGA453,249
12,CGA383,249
14,C12265,249
12,C404,249
18,Cl11778,249
18,Cl11779,249
18,CGA501,249
18,C11776,249
16,CGA364,249
17,CGA368,249
13,CGA557,249
18,CGA311,249
13,CGA310,249
18,CGA314,249
18,CGA365,249
18,CGA382,249
14,CGA48,249
18,CGA594,249
15,C3126,249
11,C3134,249
18,C3121,249
18,C3123,249
18,C984,249
18,C985,249
11,C601,249
15,C602,249
18,C3125,249
15,C3118,249
17,Calparcri,249
18,CGA642,249
11,CGA494,249
14,CGA495,249
18,CGA763,249
11,CGA764,249
17,Calboe,249
12,Bratha,249
18,Bramel,249
18,Bratra,249
17,Bradra,249
11,Brapum,249
10,Bradam,249
11,Braset,249
14,Bragut,249
17,Braven,249
12,Chacha,249
11,Chacaly,249
11,Chadil,249
18,Chanam,249
18,Chazey,249
16,Chasen,249
18,Chaafr,249
17,Kinboe,249
15,Kinxen,249
18,Kinfis,249
14,Rhatem,249
16,Rhamar,249
19,Rhaspe,249
19,Tribit,249
19,Trihoe,249
18,Trijoh,249
18,Trimel,249
18,Triqua,249
12,Triwie,249
16,Tricri,249
18,Triowe,249
18,Trijac,249
18,PGA445,250
12,PGA363,250
14,B983,250
18,B985,250
18,BGA584,250
17,BGA706,250
15,BGA303,250
14,BGA304,250
17,B11609,250
12,BGA392,250
16,BGAA1,250
17,BGAA2,250
18,BGA89,250
18,BGA40,250
18,B11696,250
17,B11697,250
18,B11604,250
12,BGA583,250
18,BGAB1,250
18,BGA7,250
12,BGA709,250
17,BGA710,250
18,B3088,250
12,B199,250
11,BGAA3,250
12,BGA309,250
14,FGA379,250
14,F647,250
11,FGA99,250
18,F12269,250
19,FGA15,250
13,FGA440,250
11,F2241,250
18,F12266,250
10,F1476,250
16,FGA81,250
12,F12278,250
11,F12279,250
12,FGA513,250
11,FGA516,250
18,F3015,250
11,F3016,250
18,FGA331,250
18,FGA332,250
18,FGA581,250
18,FGA582,250
17,Furant,250
17,FGA465,250
14,FGA104,250
17,FGA105,250
18,FGA489,250
17,FGA490,250
14,FGA174,250
18,FGA175,250
18,FGA456,250
15,FurbGB,250
18,Furang,250
11,Furcep,250
15,Furpol,250
18,C2208,250
18,C3043,250
11,CGA87,250
11,CGA45,250
11,CGA46,250
12,CGA429,250
12,CGA430,250
18,CGA312,250
18,CGA963,250
16,CGA236,250
18,CGA453,250
18,CGA383,250
12,C12265,250
18,C404,250
15,Cl11778,250
18,Cl11779,250
18,CGA501,250
11,C11776,250
